"","Chr","Start","End","Strand","Length","NPFM1","NPFM2","NPFM3","NPFM4","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","FoldChange"
"NPIL_82026","BMAW01120117.1","1136","1217","+",82,0,0,8,0,2.15073460282286,4.69795996455743,4.53500157820756,1.03593347952357,0.300233177185137,0.891821718895381,25.9553486957577
"NPIL_82027","BMAW01120202.1","2397","2469","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82028","BMAW01120204.1","6897","6968","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82030","BMAW01120318.1","14412","14484","-",73,32,120,64,8,68.8914344091899,-1.34835194748815,3.05046065355623,-0.44201584633332,0.658477739065386,0.891821718895381,-2.54621094654094
"NPIL_82029","BMAW01120318.1","16033","16106","-",74,0,38,49,0,27.474658010688,-0.115983205950311,4.57087133139535,-0.0253744193483794,0.979756314939647,0.989439933946866,-1.08371335153712
"NPIL_80168","BMAW01120318.1","32711","33588","+",878,1934,5650,1209,7920,4897.21384201179,0.0723913703354623,3.01174666603958,0.0240363411543695,0.980823621024252,0.989439933946866,1.05145810706017
"NPIL_82031_1","BMAW01120470.1","29029","29100","-",72,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82036","BMAW01120808.1","1215461","1215532","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82035","BMAW01120808.1","1310838","1310909","-",72,1,0,3,0,0.941407213397727,2.01039764872886,4.45494693887111,0.451273085025406,0.651792740764262,0.891821718895381,4.02893253822949
"NPIL_82032","BMAW01120808.1","1361170","1361241","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82034","BMAW01120808.1","1380156","1380227","-",72,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82033","BMAW01120808.1","1411069","1411140","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82037","BMAW01120837.1","50424","50496","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82038","BMAW01120975.1","2778271","2778343","-",73,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_80234","BMAW01121092.1","415899","416001","-",103,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82039","BMAW01121265.1","193104","193177","+",74,2,3,2,0,1.93650569657334,-1.35191453687723,3.72334947733133,-0.363090960198074,0.716536937214833,0.891821718895381,-2.5525063264755
"NPIL_82040","BMAW01121265.1","193618","193691","+",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82041_1","BMAW01121265.1","198738","198811","+",74,0,0,4,0,1.07536730141143,3.69835447649903,4.80822345381341,0.769172754141835,0.441790762514931,0.891821718895381,12.981223641005
"NPIL_82043","BMAW01121388.1;BMAW01121388.1","28065;28422","28110;28458","-;-",83,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82042","BMAW01121388.1;BMAW01121388.1","37386;37745","37422;37792","+;+",85,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82044","BMAW01121462.1;BMAW01121462.1","330789;330852","330842;330885","-;-",88,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82054","BMAW01121492.1;BMAW01121492.1","89;142","124;178","-;-",73,0,0,14,0,3.76378555494001,5.50509925571382,4.42461353026796,1.24419889286476,0.213426371139891,0.891821718895381,45.4150717942009
"NPIL_82053","BMAW01121492.1","1335","1406","-",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82052","BMAW01121492.1","1412","1483","-",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82051_1","BMAW01121492.1","3052","3123","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82050","BMAW01121492.1;BMAW01121492.1","3412;3465","3447;3501","-;-",73,0,0,18,1,5.11502774937413,5.94762279796547,3.98055013590817,1.49417105548113,0.135130915820288,0.891821718895381,61.7181450918375
"NPIL_82049","BMAW01121492.1","4665","4733","-",69,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82048","BMAW01121492.1;BMAW01121492.1","5010;5061","5045;5097","-;-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82047","BMAW01121492.1","6286","6354","-",69,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82046","BMAW01121492.1;BMAW01121492.1","6631;6683","6666;6718","-;-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82045","BMAW01121492.1","7912","7982","-",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_80127","BMAW01121667.1","2043","2627","-",585,1,0,2,2,1.22431517409025,2.43891739110088,3.91125317389374,0.623564183310814,0.532913838719836,0.891821718895381,5.42234681405149
"NPIL_82055","BMAW01121701.1","1515","1586","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82056","BMAW01122076.1","324821","324908","-",88,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82058","BMAW01122510.1","14970","15042","-",73,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82057","BMAW01122510.1","16390","16462","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82059","BMAW01122535.1","99710","99793","-",84,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82060","BMAW01122833.1","4116","4186","+",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_80137","BMAW01123428.1","61187","61285","-",99,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_80179","BMAW01123621.1","7545","8437","-",893,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_82061_1","BMAW01123891.1","8274","8345","-",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82062","BMAW01124000.1","1514","1585","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82063","BMAW01124090.1","2","71","+",70,0,0,9,0,2.41957642817572,4.86783234049204,4.50561191740474,1.08039316961323,0.279967136168575,0.891821718895381,29.1987021757515
"NPIL_82064","BMAW01124090.1","565","636","+",72,0,0,19,0,5.1079946817043,5.94551702836148,4.79631697419797,1.2396005227231,0.2151231872298,0.891821718895381,61.6281264891577
"NPIL_82065","BMAW01124090.1","1363","1434","+",72,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_82066","BMAW01124090.1","1583","1653","+",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82067","BMAW01124247.1","2627","2698","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82078","BMAW01124261.1","704587","704658","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82077","BMAW01124261.1","704669","704741","-",73,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_82068","BMAW01124261.1","746168","746240","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82069","BMAW01124261.1","746251","746322","+",72,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_82070","BMAW01124261.1","780447","780519","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82071_1","BMAW01124261.1","780530","780601","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82076","BMAW01124261.1","788634","788705","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82075","BMAW01124261.1","788716","788788","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82072","BMAW01124261.1","1068150","1068221","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82073","BMAW01124261.1","1092979","1093051","+",73,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82074","BMAW01124261.1","1093062","1093133","+",72,0,2,3,0,1.55923119018478,0.158669708282786,4.20946555413706,0.0376935518873281,0.969932017193463,0.985668377354419,1.11625737590065
"NPIL_82079","BMAW01124377.1;BMAW01124377.1","2583;2631","2621;2664","-;-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82080","BMAW01124538.1","28187","28257","-",71,0,13,14,0,8.65637269676037,-0.371006490579739,4.59044601985827,-0.0808214471915724,0.935583951472197,0.981152728408438,-1.29325475013317
"NPIL_82085","BMAW01124752.1","212","283","-",72,0,0,8,0,2.15073460282286,4.69795996455743,4.53500157820756,1.03593347952357,0.300233177185137,0.891821718895381,25.9553486957577
"NPIL_82084","BMAW01124752.1;BMAW01124752.1","1028;1080","1063;1116","-;-",73,0,0,6,0,1.61305095211715,4.28306827202617,4.62524315841106,0.926020130257878,0.354435518922147,0.891821718895381,19.4684790146603
"NPIL_82083","BMAW01124752.1","1677","1748","-",72,0,0,25,0,6.72104563382145,6.34138999571786,4.79354040540982,1.32290321128016,0.18586756727709,0.891821718895381,81.0865089403363
"NPIL_82082","BMAW01124752.1","1754","1825","-",72,0,0,6,0,1.61305095211715,4.28306827202617,4.62524315841106,0.926020130257878,0.354435518922147,0.891821718895381,19.4684790146603
"NPIL_82081_1","BMAW01124752.1","2734","2805","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82086","BMAW01124769.1","9","90","-",82,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82087","BMAW01124782.1","1550","1621","-",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82093","BMAW01124864.1","50645","50716","-",72,2,0,1,0,0.538605300031165,-0.198717720687926,4.89460465738588,-0.0405993404161997,0.967615309996296,0.985668377354419,-1.14767783596664
"NPIL_82088","BMAW01124864.1","300318","300389","+",72,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_82092","BMAW01124864.1;BMAW01124864.1","302259;302306","302296;302340","-;-",73,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82091_1","BMAW01124864.1","304037","304108","-",72,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82089","BMAW01124864.1","306476","306547","+",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82090","BMAW01124864.1","312358","312429","+",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82094","BMAW01124985.1;BMAW01124985.1","565;621","602;656","+;+",74,0,0,4,0,1.07536730141143,3.69835447649903,4.80822345381341,0.769172754141835,0.441790762514931,0.891821718895381,12.981223641005
"NPIL_82095","BMAW01124985.1;BMAW01124985.1","1130;1186","1167;1221","+;+",74,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82096","BMAW01124992.1","459","532","+",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82097","BMAW01125100.1","46346","46417","-",72,0,0,4,0,1.07536730141143,3.69835447649903,4.80822345381341,0.769172754141835,0.441790762514931,0.891821718895381,12.981223641005
"NPIL_82098","BMAW01125188.1","355086","355157","+",72,0,0,4,0,1.07536730141143,3.69835447649903,4.80822345381341,0.769172754141835,0.441790762514931,0.891821718895381,12.981223641005
"NPIL_82099","BMAW01125188.1","412449","412519","+",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82101_1","BMAW01125188.1","434318","434388","-",71,0,0,0,1,0.275874893022692,1.72943856790818,4.99520260504393,0.346219904306159,0.729177457202404,0.891821718895381,3.31598749878361
"NPIL_82100","BMAW01125188.1","543593","543663","+",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82102","BMAW01125327.1","1163","1234","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82103","BMAW01125366.1","98408","98479","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82104","BMAW01125419.1","202519","202590","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82105","BMAW01125487.1","791","863","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82110","BMAW01125712.1","10043","10114","-",72,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82109","BMAW01125712.1","10625","10696","-",72,0,0,13,0,3.49494372958715,5.39820797599054,4.43515228425302,1.21714151623538,0.223550377162044,0.891821718895381,42.171837423852
"NPIL_82108","BMAW01125712.1","12267","12338","-",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82107","BMAW01125712.1","13972","14043","-",72,0,0,18,0,4.83915285635144,5.86759750281111,4.39591465527025,1.33478421738158,0.181946980455291,0.891821718895381,58.3878993663697
"NPIL_82106","BMAW01125712.1","14450","14521","-",72,0,0,5,0,1.34420912676429,4.02013983356769,4.69792207260442,0.85572722821667,0.392148675749104,0.891821718895381,16.2249242051548
"NPIL_82111_1","BMAW01125715.1","6693","6766","+",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82112","BMAW01125715.1","14056","14129","-",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82113","BMAW01125733.1","2757","2828","-",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82114","BMAW01125833.1","33207","33280","-",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82115","BMAW01125843.1","517","589","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82123","BMAW01125893.1","4340","4413","-",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82122","BMAW01125893.1","6314","6385","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82121_1","BMAW01125893.1","8212","8283","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82116","BMAW01125893.1","10602","10673","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82117","BMAW01125893.1","12292","12363","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82118","BMAW01125893.1","15636","15707","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82119","BMAW01125893.1","19807","19878","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82120","BMAW01125893.1","20490","20561","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82124","BMAW01126107.1","1935","2020","+",86,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82126","BMAW01126116.1","457","529","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82125","BMAW01126116.1","1078","1150","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82127","BMAW01126157.1","73","144","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82128","BMAW01126260.1","13514","13586","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82130","BMAW01126281.1","64645","64716","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82129","BMAW01126281.1","64721","64792","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82131_1","BMAW01126433.1","18928","19007","-",80,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_80199","BMAW01126471.1","49596","49700","-",105,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82132","BMAW01126506.1","1774","1845","+",72,0,0,5,0,1.34420912676429,4.02013983356769,4.69792207260442,0.85572722821667,0.392148675749104,0.891821718895381,16.2249242051548
"NPIL_82134","BMAW01126575.1","58001","58072","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82133","BMAW01126575.1","58084","58156","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82135","BMAW01126931.1","65794","65867","-",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82136","BMAW01126995.1;BMAW01126995.1","84951;84998","84984;85028","+;+",65,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82137","BMAW01126999.1","285","357","+",73,0,2,49,0,13.9259551564162,4.17470955166212,4.64480975844642,0.89879021289743,0.368764414165112,0.891821718895381,18.0597942508599
"NPIL_82138","BMAW01126999.1","1079","1151","+",73,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82139","BMAW01127186.1","86","157","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82140","BMAW01127500.1","1088","1160","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_80264","BMAW01127596.1","2980","3086","-",107,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82141_1","BMAW01127634.1","2030","2101","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82142","BMAW01127634.1","2585","2656","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82143","BMAW01127769.1","6","77","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82144","BMAW01127769.1","3372","3443","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82145","BMAW01127769.1","3877","3948","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82146","BMAW01128098.1","7285","7358","+",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82147","BMAW01128463.1","492968","493040","+",73,0,2,2,0,1.29038936483193,-0.427078948446214,4.29983812078598,-0.0993244248851272,0.920880686048255,0.976999608286085,-1.34450856753788
"NPIL_82148","BMAW01128463.1;BMAW01128463.1","504013;504066","504049;504101","+;+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82149","BMAW01128463.1;BMAW01128463.1","504562;504615","504598;504650","+;+",73,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82163","BMAW01128463.1;BMAW01128463.1","635752;635804","635787;635840","-;-",73,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82150","BMAW01128463.1;BMAW01128463.1","656668;656721","656704;656756","+;+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82162","BMAW01128463.1;BMAW01128463.1","673046;673097","673080;673136","-;-",75,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82161_1","BMAW01128463.1;BMAW01128463.1","673544;673593","673577;673629","-;-",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82160","BMAW01128463.1;BMAW01128463.1","674548;674597","674583;674633","-;-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82159","BMAW01128463.1;BMAW01128463.1","675056;675106","675091;675142","-;-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82158","BMAW01128463.1;BMAW01128463.1","676069;676119","676103;676155","-;-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82157","BMAW01128463.1;BMAW01128463.1","677065;677117","677099;677153","-;-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82156","BMAW01128463.1;BMAW01128463.1","677563;677611","677595;677648","-;-",71,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82155","BMAW01128463.1;BMAW01128463.1","678080;678132","678115;678167","-;-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82154","BMAW01128463.1;BMAW01128463.1","678589;678637","678620;678673","-;-",69,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82153","BMAW01128463.1;BMAW01128463.1","679124;679176","679159;679212","-;-",73,1,2,56,0,15.9427296712254,4.12813892500062,3.60254370156119,1.14589558572507,0.251838357951753,0.891821718895381,17.4861275794623
"NPIL_82152","BMAW01128463.1;BMAW01128463.1","679638;679690","679673;679726","-;-",73,1,2,33,0,9.75936768810967,3.36550238803832,3.59657013543345,0.935753304205401,0.349400218829861,0.891821718895381,10.3066414811764
"NPIL_82151_1","BMAW01128463.1;BMAW01128463.1","680175;680227","680210;680261","-;-",71,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82164","BMAW01128516.1","88","156","-",69,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82166","BMAW01128585.1","150473","150544","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82165","BMAW01128585.1","150620","150691","-",72,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82167","BMAW01128623.1","11281","11354","+",74,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82171_1","BMAW01128642.1","23796","23867","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82170","BMAW01128642.1","25198","25269","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82169","BMAW01128642.1","28061","28132","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82168","BMAW01128642.1","32077","32148","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82172","BMAW01128645.1","229524","229595","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82173","BMAW01128667.1","1702704","1702775","-",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82176","BMAW01128941.1","173062","173134","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82175","BMAW01128941.1","177625","177697","-",73,0,1,1,1,0.921069575438655,0.747986263558406,4.13338269107862,0.180962257661948,0.856397200879505,0.959851402387593,1.67944699516624
"NPIL_82174","BMAW01128941.1","285197","285270","-",74,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82177","BMAW01129062.1","49848","49919","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_80128","BMAW01129147.1","1307","1418","-",112,0,0,1,0,0.268841825352858,1.71066871988845,4.99654001345877,0.342370663555293,0.732071963045407,0.891821718895381,3.27312504586027
"NPIL_82189","BMAW01129202.1","9304","9376","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82178","BMAW01129202.1","50166","50238","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82179","BMAW01129202.1","77417","77489","+",73,0,0,0,2,0.551749786045384,2.73304445395152,4.89103494176563,0.558786532194536,0.57630741495506,0.891821718895381,6.64857175290645
"NPIL_82180","BMAW01129202.1","82623","82695","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82181_1","BMAW01129202.1","85644","85716","+",73,0,0,3,0,0.806525476058573,3.28359165010455,4.85756473614397,0.675974861574595,0.499056605713363,0.891821718895381,9.73777151628258
"NPIL_82188","BMAW01129202.1","90757","90829","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82187","BMAW01129202.1","95288","95360","-",73,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82186","BMAW01129202.1","97078","97150","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82185","BMAW01129202.1","116753","116825","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82182","BMAW01129202.1","150251","150323","+",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82183","BMAW01129202.1","253879","253951","+",73,3,0,0,0,0.404645212017461,-2.08527808025581,4.91070681777757,-0.424639091201038,0.671099791559192,0.891821718895381,-4.24356883685501
"NPIL_82184","BMAW01129202.1","254662","254734","-",73,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82190","BMAW01129271.1","155049","155140","+",92,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82191_1","BMAW01129514.1","292","371","+",80,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NPIL_82192","BMAW01129554.1","77075","77146","+",72,0,0,2,0,0.537683650705716,2.69917582783982,4.89353184775603,0.551580312913985,0.581235927740693,0.891821718895381,6.4943080906042
"NPIL_82193","BMAW01129632.1","48154","48225","+",72,0,0,0,0,0,NA,NA,NA,NA,NA,NA
