Biological_Process,Gene ID,protein_id,Preferred_Name,KEGG_KO,KEGG_Pathway,Pfam_Domains,GO_Terms,NPFM1,NPFM2,NPFM3,NPFM4,Mean_FPKM,Protein Description
Sex determination,,GFU27003.1,RO3G_09936,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFU27098.1,L798_05528,ko:K15200,,,,,,,,,general transcription factor 3C polypeptide 2 [Nephila pilipes]
Sex determination,,GFU27104.1,SLC7A8,ko:K13781,"ko04974,map04974",AA_permease_2,,,,,,,large neutral amino acids transporter small subunit 2 [Nephila pilipes]
Sex determination,,GFU27111.1,,,,Sugar_tr,,,,,,,"organic cation transporter protein, partial [Nephila pilipes]"
Sex determination,,GFU27137.1,,,,"Peptidase_A17,rve",,,,,,,putative RNA-directed DNA polymerase from transposon X-element [Nephila pilipes]
Sex determination,,GFU27191.1,6036833,ko:K09090,,"HLH,Hairy_orange",,,,,,,transcription factor HES-4-A [Nephila pilipes]
Sex determination,,GFU27220.1,,,,"DDE_3,HTH_Tnp_Tc3_2",,,,,,,transposable element Tcb2 transposase [Nephila pilipes]
Sex determination,,GFU27222.1,,,,"RVT_1,rve",,,,,,,transposon Ty3-I Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFU27245.1,,,,RVT_1,,,,,,,"retrovirus-related Pol polyprotein from transposon 17.6, partial [Nephila pilipes]"
Sex determination,,GFU27273.1,,,,"rve,zf-H2C2",,,,,,,"transposon Ty3-I Gag-Pol polyprotein, partial [Nephila pilipes]"
Sex determination,,GFU27397.1,ddx5,,,"DEAD,Helicase_C",,,,,,,"probable ATP-dependent RNA helicase DDX17, partial [Nephila pilipes]"
Sex determination,,GFU27525.1,,ko:K11088,"ko05322,map05322,map04139,ko04139,ko03040,map03040",LSM,,,,,,,sm domain-containing protein [Nephila pilipes]
Sex determination,,GFU27596.1,107360592,ko:K13862,,"HCO3_cotransp,PTS_EIIA_2",,,,,,,sodium bicarbonate transporter-like protein 11 [Nephila pilipes]
Sex determination,,GFU27604.1,,,,RVT_1,,,,,,,"retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM, partial [Nephila pilipes]"
Sex determination,,GFU27605.1,,,,RVT_1,,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFU27606.1,Smp_185370,,,rve,,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFU27774.1,SDRG_17253,,,"RVT_1,RVT_3",,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFU27787.1,,,,RVT_1,,,,,,,transposon Ty3-I Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFU27919.1,,ko:K08635,,"Peptidase_M13,Peptidase_M13_N",,,,,,,"EEF1AKMT4-ECE2 readthrough transcript protein, partial [Nephila pilipes]"
Sex determination,,GFU27928.1,,,,HTH_Tnp_Tc3_2,,,,,,,transposable element Tc1 transposase [Nephila pilipes]
Sex determination,,GFU27932.1,LOC662639,ko:K14388,,SSF,,,,,,,"sodium-coupled monocarboxylate transporter 1, partial [Nephila pilipes]"
Sex determination,,GFU27956.1,,,,RVT_1,,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFU27982.1,,,,RVT_2,,,,,,,retrovirus-related Pol polyprotein from transposon TNT 1-94 [Nephila pilipes]
Sex determination,,GFU27984.1,EFV61839,,,"RVT_2,rve",,,,,,,retrovirus-related Pol polyprotein from transposon TNT 1-94 [Nephila pilipes]
Sex determination,,GFU27993.1,,,,Peptidase_A17,,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFU28021.1,T01_13806,,,"DUF1758,DUF1759,Peptidase_A17,RVT_1",,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFU28028.1,SF3B3,ko:K12830,"ko03040,map03040","CPSF_A,MMS1_N",,,,,,,splicing factor 3B subunit 3 [Nephila pilipes]
Sex determination,,GFU28100.1,G5I_03739,,,,,,,,,,"mariner transposase, partial [Nephila pilipes]"
Sex determination,,GFU28211.1,HS3ST3A1,,,Sulfotransfer_1,,,,,,,heparan sulfate glucosamine 3-O-sulfotransferase 3A1 [Nephila pilipes]
Sex determination,,GFU28217.1,L798_14186,,,Mito_morph_reg,,,,,,,"transmembrane protein 11, mitochondrial [Nephila pilipes]"
Sex determination,,GFU28248.1,,,,"Ig_2,RVT_1",,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFU28250.1,G5I_00566,,,,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFU28257.1,,,,,,,,,,,general transcription factor II-I repeat domain-containing protein 2A [Nephila pilipes]
Sex determination,,GFU28304.1,,ko:K17352,,Tetraspannin,,,,,,,tetraspanin-11 [Nephila pilipes]
Sex determination,,GFU28306.1,GF23123,ko:K11422,"ko00310,map00310","N-SET,SET",,,,,,,histone-lysine N-methyltransferase SETD1 [Nephila pilipes]
Sex determination,,GFU28309.1,,,,Glycolytic,,,,,,,fructose-bisphosphate aldolase A [Nephila pilipes]
Sex determination,,GFU28312.1,,,,Glycolytic,,,,,,,fructose-bisphosphate aldolase A [Nephila pilipes]
Sex determination,,GFU28345.1,,ko:K03842,"ko00513,map01100,ko00510,ko01100,map00510,map00513",Glycos_transf_1,,,,,,,chitobiosyldiphosphodolichol beta-mannosyltransferase [Nephila pilipes]
Sex determination,,GFU28407.1,,,,O-FucT,,,,,,,GDP-fucose protein O-fucosyltransferase 2 [Nephila pilipes]
Sex determination,,GFU28466.1,107365768,ko:K06460,"map04640,ko04640",Tetraspannin,,,,,,,tetraspanin-8 [Nephila pilipes]
Sex determination,,GFU28487.1,,,,"GDPD,fn3_4",,,,,,,"activating transcription factor 7-interacting protein 1, partial [Nephila pilipes]"
Sex determination,,GFU28549.1,,,,GDI,,,,,,,rab proteins geranylgeranyltransferase component A 2 [Nephila pilipes]
Sex determination,,GFU28635.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 4 [Nephila pilipes]
Sex determination,,GFU28712.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFU28715.1,,ko:K10718,"ko00981,map00981",Methyltransf_12,,,,,,,juvenile hormone acid O-methyltransferase [Nephila pilipes]
Sex determination,,GFU28717.1,,ko:K10718,"ko00981,map00981",Methyltransf_31,,,,,,,methyltransf_25 domain-containing protein [Nephila pilipes]
Sex determination,,GFU28723.1,,,,Methyltransf_12,,,,,,,juvenile hormone acid O-methyltransferase [Nephila pilipes]
Sex determination,,GFU28725.1,6041645,,,Methyltransf_23,,,,,,,juvenile hormone acid O-methyltransferase [Nephila pilipes]
Sex determination,,GFU28759.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFU28767.1,,,,"Chromo,Pre-SET,SET",,,,,,,histone-lysine N-methyltransferase SUV39H2 [Nephila pilipes]
Sex determination,,GFU28823.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 3 [Nephila pilipes]
Sex determination,,GFU28895.1,,,,RVT_1,,,,,,,"retrovirus-related Pol polyprotein from transposon opus, partial [Nephila pilipes]"
Sex determination,,GFU29034.1,L798_01832,,,Methyltransf_25,,,,,,,"eEF1A lysine and N-terminal methyltransferase, partial [Nephila pilipes]"
Sex determination,,GFU29039.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFU29223.1,G5I_00566,,,,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFU29249.1,JV46_28950,,,"Exo_endo_phos_2,RNase_H,RVT_1",,,,,,,putative RNA-directed DNA polymerase from transposon X-element [Nephila pilipes]
Sex determination,,GFU29251.1,L798_04595,ko:K04506,"map04115,map04013,ko04013,ko04115,map04120,ko04120,map04310,ko04310",Sina,,,,,,,e3 ubiquitin-protein ligase sina [Nephila pilipes]
Sex determination,,GFU29253.1,,,,"DDE_Tnp_1_7,Tnp_zf-ribbon_2",,,,,,,piggyBac transposable element-derived protein 4 [Nephila pilipes]
Sex determination,,GFU29257.1,siah1,ko:K04506,"map04115,map04013,ko04013,ko04115,map04120,ko04120,map04310,ko04310",Sina,,,,,,,e3 ubiquitin-protein ligase SIAH1 [Nephila pilipes]
Sex determination,,GFU29301.1,107363069,,,Acyltransferase,,,,,,,transmembrane protein 68 [Nephila pilipes]
Sex determination,,GFU29313.1,107363069,,,Acyltransferase,,,,,,,transmembrane protein 68 [Nephila pilipes]
Sex determination,,GFU29320.1,EEF1E1,ko:K15439,,GST_C,,,,,,,eukaryotic translation elongation factor 1 epsilon-1 [Nephila pilipes]
Sex determination,,GFU29337.1,PGBD3,,,DDE_Tnp_1_7,"C|GO:0005575|IDA,C|GO:0005622|IDA,C|GO:0005623|IDA,C|GO:0005634|IDA,C|GO:0005654|IDA,C|GO:0005654|IDA,C|GO:0016604|IDA,C|GO:0031974|IDA,C|GO:0031981|IDA,C|GO:0043226|IDA,C|GO:0043227|IDA,C|GO:0043229|IDA,C|GO:0043231|IDA,C|GO:0043233|IDA,C|GO:0044422|IDA,C|GO:0044424|IDA,C|GO:0044428|IDA,C|GO:0044446|IDA,C|GO:0044451|IDA,C|GO:0044464|IDA,C|GO:0070013|IDA,F|GO:0003674|IEA,F|GO:0003676|IEA,F|GO:0003677|IEA,F|GO:0005488|IEA,F|GO:0097159|IEA,F|GO:1901363|IEA",,,,,,piggyBac transposable element-derived protein 3 [Nephila pilipes]
Sex determination,,GFU29408.1,8234120,ko:K14650,"ko03022,map03022,ko05168,map05168","Bromo_TP,PIG-H",,,,,,,transcription initiation factor TFIID subunit 3 [Nephila pilipes]
Sex determination,,GFU29410.1,8234120,ko:K14650,"ko03022,map03022,ko05168,map05168","Bromo_TP,PIG-H",,,,,,,transcription initiation factor TFIID subunit 3 [Nephila pilipes]
Sex determination,,GFU29412.1,,ko:K03241,"ko03013,map03013",NTP_transferase,,,,,,,translation initiation factor eIF-2B subunit gamma [Nephila pilipes]
Sex determination,,GFU29414.1,,,,Transposase_1,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFU29421.1,L798_15393,,,,,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFU29466.1,20213400,ko:K06633,"map04110,map04114,ko04914,ko04110,ko04114,map04914",Pkinase,,,,,,,membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase [Nephila pilipes]
Sex determination,,GFU29591.1,zgc:56628,,,LIM,,,,,,,LIM domain transcription factor LMO4-B [Nephila pilipes]
Sex determination,,GFU29602.1,,,,EF-hand_4,,,,,,,epidermal growth factor receptor substrate 15-like 1 [Nephila pilipes]
Sex determination,,GFU29605.1,,,,EF-hand_4,,,,,,,epidermal growth factor receptor substrate 15-like 1 [Nephila pilipes]
Sex determination,,GFU29607.1,,,,EF-hand_4,,,,,,,epidermal growth factor receptor substrate 15-like 1 [Nephila pilipes]
Sex determination,,GFU29702.1,,ko:K11429,"ko00310,map00310",SET,,,,,,,histone-lysine N-methyltransferase KMT5B [Nephila pilipes]
Sex determination,,GFU29824.1,,,,Transposase_1,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFU29864.1,LOC658224,ko:K12626,"map03018,ko03018,ko03040,map03040",LSM,,,,,,,u6 snRNA-associated Sm-like protein LSm7 [Nephila pilipes]
Sex determination,,GFU29881.1,8240177,ko:K09378,"map04550,ko04550","Homeobox,zf-C2H2",,,,,,,zinc finger homeobox protein 3 [Nephila pilipes]
Sex determination,,GFU29897.1,HINFP,,,zf-C2H2,,,,,,,histone H4 transcription factor [Nephila pilipes]
Sex determination,,GFU29900.1,,,,zf-C2H2,,,,,,,"PR domain zinc finger protein 10, partial [Nephila pilipes]"
Sex determination,,GFU29902.1,,,,zf-C2H2,,,,,,,"PR domain zinc finger protein 10, partial [Nephila pilipes]"
Sex determination,,GFU29963.1,T01_13806,,,"DUF1758,DUF1759,Peptidase_A17,RVT_1",,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFU29985.1,,,,rve,,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFU29987.1,,ko:K00030,"map01100,ko01200,map01110,ko01210,map01120,ko01110,ko01100,ko01230,map01230,map01200,map01210,ko01130,ko00020,ko01120,map00020,map01130",Iso_dh,,,,,,,"probable isocitrate dehydrogenase subunit alpha, mitochondrial [Nephila pilipes]"
Sex determination,,GFU29990.1,klf13,,,zf-C2H2,,,,,,,c2H2-type domain-containing protein [Nephila pilipes]
Sex determination,,GFU30000.1,L798_12563,ko:K12833,"ko03040,map03040",RRM_1,,,,,,,splicing factor 3B subunit 6 [Nephila pilipes]
Sex determination,,GFU30002.1,pgs1,ko:K00995,"map01100,map00564,ko00564,ko01100",PLDc_2,,,,,,,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial [Nephila pilipes]"
Sex determination,,GFU30005.1,,,,,,,,,,,diphthine methyltransferase [Nephila pilipes]
Sex determination,,GFU30006.1,rbm46,,,"DND1_DSRM,RRM_1",,,,,,,probable RNA-binding protein 46 [Nephila pilipes]
Sex determination,,GFU30008.1,syf2,ko:K12868,"ko03040,map03040",SYF2,,,,,,,pre-mRNA-splicing factor syf2 [Nephila pilipes]
Sex determination,,GFU30013.1,20207674,,,zf-CCHC,,,,,,,retrovirus-related Pol polyprotein from transposon 412 [Nephila pilipes]
Sex determination,,GFU30018.1,,,,"RVT_1,rve",,,,,,,"reverse transcriptase domain-containing protein, partial [Nephila pilipes]"
Sex determination,,GFU30033.1,,,,"DDE_1,DUF3504,HTH_Tnp_Tc5,HTH_psq",,,,,,,probable RNA-directed DNA polymerase from transposon BS [Nephila pilipes]
Sex determination,,GFU30096.1,,,,RVT_1,,,,,,,"retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM, partial [Nephila pilipes]"
Sex determination,,GFU30374.1,,ko:K01530,,"Cation_ATPase,E1-E2_ATPase,PhoLip_ATPase_C,PhoLip_ATPase_N",,,,,,,phospholipid-transporting ATPase ID [Nephila pilipes]
Sex determination,,GFU30379.1,,,,eIF3_subunit,,,,,,,eukaryotic translation initiation factor 3 subunit J-A [Nephila pilipes]
Sex determination,,GFU30407.1,KGM_205937,ko:K11136,,"DEAD_2,Helicase_C_2",,,,,,,regulator of telomere elongation helicase 1 homolog [Nephila pilipes]
Sex determination,,GFU30429.1,,,,"DND1_DSRM,RRM_1",,,,,,,RNA-binding protein 47 [Nephila pilipes]
Sex determination,,GFU30461.1,8229514,ko:K08202,"ko05231,map05231",Sugar_tr,,,,,,,carcinine transporter [Nephila pilipes]
Sex determination,,GFU30462.1,,,,Sugar_tr,,,,,,,carcinine transporter [Nephila pilipes]
Sex determination,,GFU30463.1,,,,MFS_1,,,,,,,carcinine transporter [Nephila pilipes]
Sex determination,,GFU30500.1,eIF-4a,ko:K03257,"ko03013,map03013","DEAD,Helicase_C",,,,,,,eukaryotic initiation factor 4A-II [Nephila pilipes]
Sex determination,,GFU30692.1,,,,"RVT_1,rve",,,,,,,transposon Tf2-12 polyprotein [Nephila pilipes]
Sex determination,,GFU30757.1,,,,"Gb3_synth,Gly_transf_sug",,,,,,,lactosylceramide 4-alpha-galactosyltransferase [Nephila pilipes]
Sex determination,,GFU30759.1,,,,,,,,,,,n-acetyltransferase domain-containing protein [Nephila pilipes]
Sex determination,,GFU30776.1,,,,TRAPP,,,,,,,"trafficking protein particle complex subunit 3, partial [Nephila pilipes]"
Sex determination,,GFU30875.1,105617454,,,"AAA_34,Helicase_C_4",,,,,,,protein strawberry notch homolog 1 [Nephila pilipes]
Sex determination,,GFU30877.1,L798_01214,ko:K17277,,PTB,,,,,,,epidermal growth factor receptor kinase substrate 8 [Nephila pilipes]
Sex determination,,GFU30880.1,,,,"RRM_1,zf-RING_4",,,,,,,CCR4-NOT transcription complex subunit 4 [Nephila pilipes]
Sex determination,,GFU30925.1,G5I_00566,,,,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFU30934.1,CDZ81289.1,,,Acetyltransf_10,,,,,,,n-acetyltransferase domain-containing protein [Nephila pilipes]
Sex determination,,GFU31093.1,L798_07724,ko:K03128,"ko03022,map03022",Peptidase_M1,,,,,,,transcription initiation factor TFIID subunit 2 [Nephila pilipes]
Sex determination,,GFU31155.1,107359899,ko:K12603,"map03018,ko03018","Exo_endo_phos,LRR_8",,,,,,,CCR4-NOT transcription complex subunit 6-like [Nephila pilipes]
Sex determination,,GFU31162.1,L798_03836,,,,,,,,,,CCR4-NOT transcription complex subunit 6-like [Nephila pilipes]
Sex determination,,GFU31164.1,cnot6l,ko:K12603,"map03018,ko03018","Exo_endo_phos,LRR_8",,,,,,,CCR4-NOT transcription complex subunit 6-like [Nephila pilipes]
Sex determination,,GFU31178.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFU31251.1,1274035,ko:K14388,,SSF,,,,,,,"putative sodium-dependent multivitamin transporter, partial [Nephila pilipes]"
Sex determination,,GFU31340.1,cul1,ko:K03347,"map04110,map04111,map04114,map04350,map05168,ko04120,map04310,ko04141,ko04710,ko04340,ko04341,map05200,map04341,map04340,ko04111,ko04110,ko04114,ko04310,map04120,ko04350,map04710,map04141,ko05200,ko05168",Cullin,,,,,,,"cullin-1, partial [Nephila pilipes]"
Sex determination,,GFU31425.1,,,,"DDE_3,HTH_Tnp_Tc3_2",,,,,,,transposase domain containing protein [Nephila pilipes]
Sex determination,,GFU31428.1,,,,,,,,,,,retrovirus-related Pol polyprotein from transposon 412 [Nephila pilipes]
Sex determination,,GFU31437.1,,,,,,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFU31438.1,,,,"DUF1759,Peptidase_A17,rve",,,,,,,putative RNA-directed DNA polymerase from transposon X-element [Nephila pilipes]
Sex determination,,GFU31492.1,picot,,,MFS_1,,,,,,,putative inorganic phosphate cotransporter [Nephila pilipes]
Sex determination,,GFU31542.1,107366785,,,SSDP,,,,,,,single-stranded DNA-binding protein 3 [Nephila pilipes]
Sex determination,,GFU31544.1,,,,SSDP,,,,,,,single-stranded DNA-binding protein 3 [Nephila pilipes]
Sex determination,,GFU31553.1,AND_004211,,,SSDP,,,,,,,single-stranded DNA-binding protein 3-like protein [Nephila pilipes]
Sex determination,,GFU31561.1,,,,SSDP,,,,,,,single-stranded DNA-binding protein 3 [Nephila pilipes]
Sex determination,,GFU31580.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 3 [Nephila pilipes]
Sex determination,,GFU31640.1,ACK69738.1,,,Sulfotransfer_1,,,,,,,sulfotransferase 2B1 [Nephila pilipes]
Sex determination,,GFU31641.1,METTL4,,,MT-A70,,,,,,,n(6)-adenine-specific methyltransferase METTL4 [Nephila pilipes]
Sex determination,,GFU31642.1,,,,"DEAD,HA2,Helicase_C,OB_NTP_bind",,,,,,,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 [Nephila pilipes]
Sex determination,,GFU31645.1,,,,MFS_1,,,,,,,proton-coupled folate transporter [Nephila pilipes]
Sex determination,,GFU31852.1,,,,Galactosyl_T,,,,,,,"beta-1,3-galactosyltransferase 2 [Nephila pilipes]"
Sex determination,,GFU31861.1,,,,"NPC1_N,Patched",,,,,,,"NPC intracellular cholesterol transporter 1, partial [Nephila pilipes]"
Sex determination,,GFU31915.1,,,,"DUF1759,Peptidase_A17,rve",,,,,,,bel12-ag transposon polyprotein [Nephila pilipes]
Sex determination,,GFU31919.1,103311416,,,,,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFU31921.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFU31935.1,,,,RVT_1,,,,,,,"transposon Ty3-G Gag-Pol polyprotein, partial [Nephila pilipes]"
Sex determination,,GFU31937.1,105619273,ko:K14805,,"DEAD,Helicase_C",,,,,,,ATP-dependent RNA helicase DDX24 [Nephila pilipes]
Sex determination,,GFU31958.1,,ko:K00815,"map01110,map00270,ko01230,ko01130,map00350,ko00401,ko00400,ko00270,ko00350,ko01110,map00960,ko00960,map01100,map00130,map01230,ko00360,map00360,map00400,map00401,ko00130,ko00950,ko01100,map00950,map01130",Aminotran_1_2,,,,,,,tyrosine aminotransferase [Nephila pilipes]
Sex determination,,GFU32001.1,,,,RVT_1,,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFU32003.1,,,,,,,,,,,"putative reverse transcriptase, partial [Nephila pilipes]"
Sex determination,,GFU32247.1,,,,"Glyco_transf_49,Glyco_transf_8",,,,,,,LARGE xylosyl- and glucuronyltransferase 1 [Nephila pilipes]
Sex determination,,GFU32272.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFU32292.1,,,,DDE_1,,,,,,,pogo transposable element with KRAB domain [Nephila pilipes]
Sex determination,,GFU32455.1,,,,"CENP-B_N,DDE_1,HTH_Tnp_Tc5",,,,,,,tigger transposable element-derived protein 1 [Nephila pilipes]
Sex determination,,GFU32462.1,,,,DHHC,,,,,,,palmitoyltransferase ZDHHC2 [Nephila pilipes]
Sex determination,,GFU32463.1,,,,DHHC,,,,,,,palmitoyltransferase ZDHHC2 [Nephila pilipes]
Sex determination,,GFU32467.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFU32469.1,,,,zf-C2H2,,,,,,,dendritic arbor reduction protein 1 [Nephila pilipes]
Sex determination,,GFU32480.1,,,,Sugar_tr,,,,,,,carcinine transporter [Nephila pilipes]
Sex determination,,GFU32484.1,107367322,ko:K13249,"ko04141,map04141",TRAP_alpha,,,,,,,translocon-associated protein subunit alpha [Nephila pilipes]
Sex determination,,GFU32490.1,,,,RVT_1,,,,,,,transposon Tf2-12 polyprotein [Nephila pilipes]
Sex determination,,GFU32492.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon opus [Nephila pilipes]
Sex determination,,GFU32506.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFU32531.1,,,,UPF0220,,,,,,,transmembrane protein 50A [Nephila pilipes]
Sex determination,,GFU32550.1,,,,RVT_1,,,,,,,"retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM, partial [Nephila pilipes]"
Sex determination,,GFU32686.1,METTL7A,,,Methyltransf_11,,,,,,,methyltransferase-like protein 7A [Nephila pilipes]
Sex determination,,GFU32688.1,METTL7A,,,Methyltransf_11,,,,,,,methyltransferase-like protein 7A [Nephila pilipes]
